,,Ωbh2,Ωch2,h,τ,ns,lnA,logL,logL_birth,nlive
labels,,$\Omega_b h^2$,$\Omega_c h^2$,$h$,$\tau$,$n_s$,$\ln(10^{10}A_s)$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
1765,0.0,0.02492639515582053,0.09600422141489567,0.70564048266567,0.09489785120458943,1.014652350919006,2.9293358783356616,69230.12665736445,57997.135960561594,495
1766,0.0,0.02431452292040229,0.0965678048952108,0.7503337303344697,0.08620464893123818,1.1430780452464224,2.861109136189494,69277.98866015821,50535.76385812611,494
1767,0.0,0.019143909838217725,0.11789793778490132,0.7621260393341717,0.1340223639899022,0.8900112846978183,3.3284847330060834,69294.4558408614,64819.80603673188,493
1768,0.0,0.019533574149111232,0.10630878754299661,0.673794170691778,0.08683055029082964,1.0574627035537056,3.040857203653594,69339.46233630403,57124.54018535164,492
1769,0.0,0.019614054902639348,0.12170220084624472,0.7036341016415297,0.09969578186492706,1.2402741308824283,2.952065720636356,69369.06909591389,66661.48901530012,491
1770,0.0,0.024521955321824652,0.10304447868142046,0.6868163047858898,0.08526854997071119,0.8550770688909194,3.1053674079158644,69484.02426341722,65769.38532750557,490
1771,0.0,0.02117337580154745,0.08673416504207947,0.7351344216454485,0.1472454774315355,1.1311994811979762,2.981251271288401,69491.3028068261,61767.72099129713,489
1772,0.0,0.02194169718910869,0.1684218384004278,0.7079636055916101,0.10254249584802519,0.8922994594299438,3.3048351856036624,69532.57271579668,-inf,488
1773,0.0,0.019338682192569748,0.12033758236398623,0.6562094326109583,0.040349084770394235,0.847436312275428,2.983929769847536,69574.2686691453,64819.80603673188,487
1774,0.0,0.020064243394292233,0.16600162045702482,0.6964716352562709,0.10040352083931435,0.9861313765683702,3.222182664683852,69587.58065036635,46215.11718281837,486
1775,0.0,0.019767624974948064,0.10743871848898931,0.8140293109327005,0.06906505241373398,0.9369484153815291,3.180165324482701,69588.45054900344,40550.90460743733,485
1776,0.0,0.020602549772546556,0.1260118554832843,0.7195293696381478,0.04223972001142648,1.0199286560263152,3.0831054221307594,69642.15849510633,57997.135960561594,484
1777,0.0,0.02344945457303601,0.12402101450320073,0.6595180623703426,0.08159503315190719,1.0149175105916561,2.837198489809415,69651.04166064665,63970.61313465534,483
1778,0.0,0.019146628941677606,0.10228583991154969,0.7588991774991164,0.11678868636018891,0.8404406223176586,3.2969095634657637,69666.00422687407,-inf,482
1779,0.0,0.024359447382294896,0.11299198997973986,0.8124900479514079,0.12414350199226556,0.9445873223543588,3.277492424705446,69673.75923305537,61103.02985547604,481
1780,0.0,0.02964805175550305,0.19071049508873275,0.7338092637685482,0.10030029543600343,0.9105003471281949,3.2846954464694194,69679.33483403831,61103.02985547604,500
1781,0.0,0.026200982724371432,0.12198507889903745,0.7391545619335265,0.10135346074469935,1.017565858920659,3.1173968681863564,69684.29696185421,61103.02985547604,499
1782,0.0,0.02777184726771708,0.13344631117927924,0.6940375595416217,0.06778803182703286,1.0888189620770357,2.9178970599167173,69725.31839998241,62479.34810680221,498
1783,0.0,0.023235049710034962,0.16032408003210688,0.6959537461207916,0.12278636035302527,0.8584039035504392,3.4044041862299967,69727.71126276383,69673.75923305537,497
1784,0.0,0.0263599859306141,0.14051538644979336,0.8216548591946838,0.05200089975378746,0.9048143220260844,3.1324719781847583,69742.9182604954,68965.16029472966,496
1785,0.0,0.022829594231043575,0.18101688940194138,0.66532710126262,0.07639528600236671,1.0757696721361982,3.0902503369623617,69753.61836261455,-539827.0349385893,495
1786,0.0,0.023786862941215375,0.14034324671823734,0.7866401876012987,0.12659057272444724,0.8710440740008617,3.3198400334055327,69762.85532763717,60402.13810680808,494
1787,0.0,0.019187096644625583,0.10499863869006291,0.7900022271286972,0.046539083803345226,1.0039601457573066,3.1024781523374587,69793.22000409348,47485.180559738306,493
